arquivo;ano_mes;sumario;ementa;informacoes;area_tematica;decisao_tipo;decisao_numero;decisao_ano;assunto_agrupado;rank;prioridade
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Irregularidade na contratação de profissionais. Violação aos princípios constitucionais da legalidade, moralidade e impessoalidade.;"INSPEÇÃO. ANÁLISE DA REGULARIDADE DAS CONTRATAÇÕES TEMPORÁRIAS REALIZADAS PELOS MUNICÍPIOS PIAUIENSES, CONFORME DECISÃO PLENÁRIA N.º 1.051/2017-OM. 
O relatório da Divisão Técnica apontou a atividade de pelo menos 147 profissionais a título de contratação direta de prestador de serviço, exercendo com habitualidade, funções da rotina administrativa.
Não restam dúvidas de que os serviços executados por esses profissionais revestem-se de caráter continuado, atuando em áreas finalísticas da prefeitura, os quais deveriam ser desempenhados por servidores aprovados em Concurso Público ou através de processo seletivo simplificado, visando a obediência dos princípios da legalidade, impessoalidade e moralidade, expressos no artigo 37 da nossa Constituição Federal.";(Inspeção. Processo  – Relator: Cons. Subst. Alisson Felipe de Araújo. Plenário. Decisão unânime. Acórdão nº 1.132/20 publicado no );PESSOAL;acordao;1132;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - Agosto- 19.docx;2019-08;Pessoal. Aumento de subsídio dos Vereadores sem norma legal.;"CÂMARA MUNICIPAL. AUMENTO NO SUBSIDIO DOS VEREADORES SEM NORMA LEGAL. IRREGULARIDADE. 
1. Em conformidade com o artigo 29, inciso VI e artigo 37, inciso X da CF/88, o valor do subsídio deve ser estabelecido para a legislatura, no ano anterior, cabendo apenas a realização de revisão geral anual, juntamente com os servidores públicos, acompanhando os índices inflacionários. ";(Prestação de Contas. Processo  – Relator: Cons Kleber Dantas Eulálio. Primeira Câmara. Decisão Unânime. Acórdão nº 1.346/19 publicado no );PESSOAL;acordao;1346;2019.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - Dezembro-19.docx;2019-12;Pessoal. Cargos comissionados são de livre nomeação e exoneração.;"PESSOAL. ACÚMULO ILEGAL DE CARGOS PÚBLICOS. PROCEDÊNCIA PARCIAL.
1. Cargos comissionados possuem regime jurídico diferenciado, são cargos que possibilitam o livre provimento e exoneração, não havendo a necessidade de concurso público para o preenchimento de vagas, assim a autoridade competente para a nomeação é o Prefeito Municipal, que tem a discricionariedade de nomear pessoas de sua confiança, desde que respeitados os percentuais mínimos, casos e condições previstos em lei. ";(Representação. Processo 8 – Relator: Cons. Subst. Jaylson Fabianh Lopes Campelo. Primeira Câmara. Decisão Unânime. Acórdão 2.153/2019 publicado no 9);PESSOAL;acordao;2153;2019.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI -MARÇO 2020.docx;2020-03;Pessoal. Acumulação remunerada ilegal de cargos públicos. Demonstração de boa-fé.;"IRREGULARIDADE. ACUMULAÇÃO REMUNERADA ILEGAL DE CARGOS PÚBLICOS. POSTERIOR EXONERAÇÃO A PEDIDO DO PRÓPRIO SERVIDOR. NÃO PERCEPÇÃO DE VENCIMENTOS. PROCEDÊNCIA. AUSÊNCIA DE DANO AO ERÁRIO. DEMONSTRAÇÃO DE BOA FÉ DO SERVIDOR.
Diante da demonstração do acúmulo ilegal de cargos pelo denunciado, entende-se pela procedência da presente denúncia, não obstante a irregularidade já tenha deixado de existir. 
A não percepção de vencimentos em um dos cargos não afasta a ilegalidade verificada, contudo dispensa o denunciado da imposição da devolução da remuneração ao erário, sob pena de enriquecimento sem causa do ente público, visto que este nada despendeu com o denunciado.
Além disso, o imediato pedido de exoneração, pelo próprio servidor, indica sua boa-fé objetiva, o que, do mesmo modo, dispensa a referida devolução, conforme jurisprudência consolidada do Superior Tribunal de Justiça.";(Denúncia. Processo  – Relator: Cons. Joaquim Kennedy Nogueira Barros. Segunda Câmara. Decisão Unânime. Acórdão nº 205/2020 publicado no );PESSOAL;acordao;205;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI -MARÇO 2020.docx;2020-03;Pessoal. Transposição de cargo. Não integração do cargo a carreira original.;"APOSENTADORIA. TRANSPOSIÇÃO DE CARGO. NÃO REGISTRO. 
1. É patente a impossibilidade da transposição de cargos públicos para cargos que não integram a carreira original do servidor transposto, de modo que são vedadas quaisquer transposições para cargos diversos daquele para o qual o servidor ingressou mediante concurso público";(Aposentadoria. Processo  – Relator: Cons. Subst. Jaylson Fabianh Lopes Campelo. Primeira Câmara. Decisão Unânime. Acórdão nº 280/2020 publicado no );PESSOAL;acordao;280;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Limites previstos nas normas da Lei de Responsabilidade Fiscal.;"REAJUSTE SALARIAL. LEI DE RESPONSABILIDADE FISCAL.
Conforme entendimento do Superior Tribunal de Justiça e do inciso I, do art. 22 da Lei de Responsabilidade fiscal, os limites previstos nas normas da LRF, mormente os relacionados às despesas com pessoal de ente público, não são aptos a justificar o descumprimento dos direitos subjetivos dos servidores, especialmente quando derivados de sentença judicial ou de determinação legal ou contratual.";(Consulta. Processo  – Relator: Cons. Subst. Delano Carneiro da Cunha Câmara. Plenário. Decisão Unânime. Acórdão nº 1.322/20 publicado no );PESSOAL;acordao;1322;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Impossibilidade de transposição de cargo.;ATOS SUJEITOS A REGISTRO. APLICAÇÃO DA SÚMULA N.º 5 DO TCE/PI. O ingresso da interessada no serviço público municipal ocorreu antes do prazo estabelecido pela Súmula n.º 5 do TCE/PI, qual seja 23/04/1993. ;(Aposentadoria. Processo  – Relator: Cons. Subst. Alisson Felipe de Araújo. Segunda Câmara. Decisão Unânime. Acórdão nº 738/20 publicado no );PESSOAL;acordao;738;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Descumprimento do limite prudencial da despesa com pessoal.;"PRESTAÇÃO DE CONTAS. INGRESSO EXTEMPORÂNEO de peças exigidas pela Resolução TCE nº 27/2016. PESSOAL. Descumprimento do limite prudencial da Despesa de Pessoal do Poder Executivo. APROVAÇÃO COM RESSALVAS.
1- O art. 70, § único da Constituição Federal, impõe o dever de prestar contas na forma e no prazo devido, assim como o art. 33, IV da Constituição Estadual e Resolução TCE/PI nº 27/2016, conferem prerrogativas às Cortes de Contas para examinar mediante fiscalização o gasto de recursos públicos; 
2- O art. 22 da Lei de Responsabilidade Fiscal estabelece o limite prudencial de até 95% do limite legal da Despesa de Pessoal do Poder Executivo. ";(Prestação de Contas. Processo  – Relator: Cons. Kleber Dantas Eulálio. Primeira Câmara. Decisão Unânime. Parecer Prévio nº 080/20 publicado no );PESSOAL;parecer;80;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Ingresso sem concurso público após a Constituição Federal/88.;"APOSENTADORIA DE SERVIDOR PÚBLICO. INGRESSO NO SERVIÇO PÚBLICO SEM CONCURSO PÚBLICO, APÓS A PROMULGAÇÃO DA CONSTITUIÇÃO FEDERAL. IMPLEMENTO DOS REQUISITOS LEGAIS NOS TERMOS DO ART. 6º E 7° DA EC Nº 41/03 C/C ART. 2º DA EC Nº 47/05. APLICAÇÃO DA SÚMULA Nº 05 DO TCE/PI.
Embora a servidora tenha ingressado no serviço público após a promulgação da CF/88, sem realização de concurso público, o ato concessório merece ser registrado de acordo com as regras constantes do art. art. 6° e 7° da EC n° 41/03 c/c o art. 2° da EC n° 47/05, com fulcro no entendimento da Súmula nº 05 do TCE/PI. ";(Aposentadoria. Processo  – Relatora: Consª. Waltânia Maria Nogueira de Sousa Leal Alvarenga. Segunda Câmara. Decisão Unânime. Acórdão nº 819/20 publicado no );PESSOAL;acordao;819;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Impossibilidade de transposição de cargo. Afronta a Súmula nº05 do TCE/PI.;"PENSÃO. TRANSPOSIÇÃO DE CARGO PÚBLICO EM AFRONTA À SÚMULA Nº 5 DESTE TCE. JULGAR ILEGAL A PORTARIA. NÃO AUTORIZANDO O REGISTRO.
1. Diante da manifesta caracterização de transposição de cargo em afronta à Súmula nº 05 deste Tribunal VOTO pelo não registro do presente ato concessório. Mas, alternativamente, pela possibilidade de concessão do benefício de pensão por morte com base no cargo de Auxiliar de Serviços, pois a transposição do servidor falecido para este cargo ocorreu em 13/11/1986. ";(Pensão. Processo  – Relator: Cons. Luciano Nunes Santos. Primeira Câmara. Decisão Unânime. Acórdão nº 1.141/20 publicado no );PESSOAL;acordao;1141;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Irregularidade na contratação de pessoal sem a realização de concurso público.;"PRESTAÇÃO DE CONTAS DE GESTÃO. PESSOAL. CONTRATAÇÃO IRREGULAR. LICITAÇÃO. AUSÊNCIA DE PROCEDIMENTO. 
7. Verificou-se a contratação de pessoal sem a realização de concurso público. No caso em apreço, foram prestados serviços durante vários meses – não eventualidade – apresentando uma relação onde transparece o vínculo empregatício. 
8. Observou-se a ausência de licitação prévia para a contratação de serviços advocatícios. Ressalta-se que a contratação de assessoria jurídica através de inexigibilidade de licitação, conforme o entendimento deste relator, embora seja possível, encontra limites na própria lei. Nesse sentido, o gestor poderá escolher aquele em que deposita maior confiança, sendo este apto a realizar o serviço de maneira que atenda ao interesse público.";(Prestação de Contas. Processo  – Relator:  Cons. Subst. Delano Carneiro da Cunha Câmara. Segunda Câmara. Decisão Por Maioria. Acórdão nº 975/20 publicado no );PESSOAL;acordao;975;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Ingresso no serviço público sem concurso público. Aplicação da Súmula nº 05 do TCE/PI.;"ATOS SUJEITOS A REGISTRO. APLICAÇÃO DA SÚMULA TCE/PI N.º 5. 
Embora o servidor tenha sido investido em cargo público de provimento efetivo em 01.02.1989, sem nenhuma comprovação de aprovação prévia em concurso público; em reiteradas decisões, esta Corte de Contas firmou entendimento no sentido de assegurar aos servidores enquadrados nessa situação a aposentadoria pelo regime próprio de previdência social, desde que o ingresso no cargo em que se der a inativação tenha ocorrido até 23.04.1993 (Súmula TCE PI n.º 5)";(Aposentadoria. Processo  – Relator: Cons. Subst. Alisson Felipe de Araújo. Plenário. Decisão unânime. Acordão nº 1.043/20 publicado no );PESSOAL;acordao;1043;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - Agosto- 19.docx;2019-08;Pessoal. Criação de cargos sem concurso público. Afronta a Constituição Federal.;"PESSOAL. CRIAÇÃO DE CARGOS SEM CONCURSO PÚBLICO. PROCEDÊNCIA PARCIAL
1. A Constituição Federal, no inciso II do seu artigo 37, dispôs que a investidura em cargo ou emprego público depende de aprovação prévia em concurso público de provas ou de provas e títulos, de acordo com a natureza e a complexidade do cargo ou emprego, na forma prevista em lei, ressalvadas as nomeações para cargo em comissão declarado em lei de livre nomeação e exoneração; 
2. Logo, a lei que cria os cargos em comissão tem que definir suas atribuições, as quais devem, necessariamente, ser compatíveis com as funções de direção, chefia ou assessoramento. Não se atendendo tal especificidade, de matriz constitucional, resulta patente a inconstitucionalidade da regra.";(Denúncia. Processo  – Relator: Cons. Kleber Dantas Eulálio. Primeira Câmara. Decisão Unânime. Acórdão nº 1.221/19 publicado no );PESSOAL;acordao;1221;2019.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Ausência de processo seletivo. Situação de crise sanitária decorrente da pandemia de COVID-19.;"PESSOAL. EDITAL DE PROCESSO SELETIVO. AUSÊNCIA DE PROCESSO SELETIVO PÚBLICO. NÃO CADASTRAMENTO NO SISTEMA RH WEB. AFRONTA AO PRINCÍPIO ADMINISTRATIVO DA PUBLICIDADE. DESCUMPRIMENTO DOS LIMITES COM DESPESA DE PESSOAL. CRISE SANITÁRIA. RECOMENDAÇÃO. 
1. Diante da complexidade do presente momento, em que nos deparamos com uma grave crise sanitária decorrente da pandemia da COVID-19, coaduna-se ao entendimento do Parquet de Contas, pela regularidade do processo seletivo e pela emissão de recomendação ao gestor municipal.";(Admissão de Pessoal. Processo  – Relator: Cons. Joaquim Kennedy Nogueira Barros. Segunda Câmara. Decisão Unânime. Acórdão nº 488/20 publicado no );PESSOAL;acordao;488;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Pessoal. Ausência de cadastramento no RHWEB. Lei municipal das contratações temporária não esclareceu ou mencionou os casos possíveis.;"PROCESSO DE ADMISSÃO DE PESSOAL DA P. M. DE PARNAÍBA/PI. EDITAL Nº 01/2018 – PROCESSO SELETIVO PARA CONTRATAÇÃO TEMPORÁRIA DE PESSOAL NO ÂMBITO DA PREFEITURA MUNICIPAL DE PARNAÍBA.
1 - Não cadastramento, junto ao RHWeb, do certame e dos documentos exigidos pelo art. 5º da Resolução 23/2016;
2 - A lei municipal que trata das contratações temporárias, não esclareceu ou mencionou os casos em que seriam possíveis tais contratações para o município, em desatendimento ao art. 37, IX da CF.";(Admissão. Processo  – Relatora: Consª. Lilian de Almeida Veloso Nunes Martins. Segunda Câmara. Decisão Unânime. Acórdão nº 829/20 publicado no );PESSOAL;acordao;829;2020.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - Outubro - 19.docx;2019-10;Pessoal. Aposentadoria. Enquadramento permanente ocorrido após 23 de abril de 1993 é ilegal.;"PESSOAL. APOSENTADORIA. TRANSPOSIÇÃO ILEGAL DE CARGO. NEGATIVA DE REGISTRO.
1 - É ilegal o enquadramento funcional permanente ocorrido após a data limite fixada na súmula Nº 05 desta Corte de Contas, que assegura a aposentadoria pelo regime próprio de previdência social, desde que o ingresso (originário ou derivado) no cargo em que houve a inativação tenha ocorrido até 23 de abril de 1993.";(Aposentadoria. Processo  – Relator: Cons. Kleber Dantas Eulálio. Primeira Câmara. Decisão Unânime. Acórdão nº 1.752/19 publicado no );PESSOAL;acordao;1752;2019.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - Abril - 19.docx;2019-04;Pessoal. Concurso público para preenchimento de cargos públicos. Critérios para composição das bancas examinadoras. Garantia do princípio da impessoalidade.;"ADMISSÃO. AUSÊNCIA DE PREVISÃO EDITALÍCIA DAS CAUSAS DE SUSPEIÇÃO DOS MEMBROS DA BANCA EXAMINADORA. SUSPENSÃO DO CONCURSO. 
Com a promulgação da Constituição da Republica de 1988, o concurso público de provas e títulos, previsto em seu artigo 37, inciso II, consolidou-se como um primoroso instrumento democrático para a seleção republicana e impessoal para cargos e empregos públicos. Nesse contexto, devem ser adotados critérios para composição das bancas examinadoras que visem à garantia da impessoalidade na avaliação, evitando possíveis demandas administrativas e/ou judiciais alegando favorecimento, em atenção ao disposto no artigo 37, caput, da Constituição Federal.";(Admissão. Processo  – Relatora: Consª. Waltânia Maria Nogueira de Sousa Leal Alvarenga. Segunda Câmara. Decisão Unânime. Acórdão nº 515/19 publicado no );PESSOAL;acordao;515;2019.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - janeiro 2020.docx;2020-01;Pessoal. Não concessão de aposentadoria integral. Acumulação ilícita de cargos.;"ATOS SUJEITOS A REGISTRO. ACUMULAÇAO DE CARGOS. VIOLAÇÃO DO ART. 37, XVI DA CF/88.
A acumulação de dois cargos de natureza técnica é vedada pela Constituição Federal de 1988, a qual, em seu art. 37, XVI, limita a acumulação de um cargo de professor com outro técnico ou científico, ou dois cargos de professor, ou dois cargos ou empregos privativos de profissionais de saúde com profissões regulamentadas. ";(Prestação de Contas. Processo 8 – Relator: Cons. Subst. Alisson Felipe de Araújo. Segunda Câmara. Decisão Unânime. Acórdão nº 2.137/19 publicado no );PESSOAL;acordao;2137;2019.0;PESSOAL;2;7
Boletim de Jurisprudência TCE-PI - Maio - 19.docx;2019-05;Pessoal. Contratação temporária irregular. Necessidade de concurso público.;"PRESTAÇÃO DE CONTAS. AUSÊNCIA DE PROCESSO LICITATÓRIO (AQUISIÇÃO DE VEÍCULOS). DESPESAS ILEGAIS CONTRATUAIS. DESPESAS DECORRENTES DE CONTRATOS DIRETOS COM PROFISSIONAIS DA ÁREA DE SAÚDE, SEM OBSERVÂNCIA DA NORMA LEGAL. 
Serviços médicos e odontológicos realizados, por se enquadrarem como área fim do FMS, são de caráter permanente, motivo pelo qual deveriam ser contratados mediante concurso público ou por processo seletivo simplificado.";(Prestação de Contas. Processo 6 – Relator Cons. Luciano Nunes Santos. Plenário. Decisão Unânime. Acórdão nº 727/19 publicado no 9);PESSOAL;acordao;727;2019.0;PESSOAL;2;7
